"state","year","republican","legprof_squire","exp_pupil10000_adj","mathscore4th","readscore4th","time","intercept","event"
"Illinois",2004,0,28.75,1.41617573994561,229.563333333333,217.9385,20,1,0
"Illinois",2005,0,26.9,0.976335662459241,222.976,216.304,10,1,0
"Illinois",2006,0,25.3857142857143,1.11830089736829,233.067,216.304,0,1,0
"Illinois",2007,0,25.7428571428571,1.2278949754394,222.976,216.304,21,1,0
"Illinois",2008,0,26.1,1.23458864508784,235.177,216.304,20,1,0
"Illinois",2009,0,23.9571428571429,0.948387521368828,222.976,216.304,11,1,0
"Illinois",2010,0,26.1,1.26705058573134,222.976,216.304,15,1,0
"Illinois",2011,0,29.375,1.46686042474996,222.976,216.304,17,1,0
"Illinois",2012,0,25.7428571428571,1.19199595598992,222.976,216.304,9,1,0
"Illinois",2013,0,23.9571428571429,1.11830089736829,233.067,216.304,3,1,0
"Illinois",2014,0,26.4333333333333,0.947834997548991,229.563333333333,219.387,6,1,0
"Illinois",2015,1,29.375,0.955889823004124,222.976,216.304,9,1,0
"Illinois",2016,0,24.6714285714286,0.947834997548991,238.286,216.304,1,1,0
"Illinois",2017,0,27.4333333333333,0.948387521368828,229.563333333333,216.49,7,1,0
"Illinois",2018,0,28.75,0.955889823004124,222.976,216.397,7,1,0
"Illinois",2019,0,25.0285714285714,0.960426142707183,226.269666666667,216.304,13,1,0
"Indiana",1989,0,10.4285714285714,1.11480427799663,234.673333333333,221.615375,20,1,0
"Indiana",1990,0,16.95,1.05449787763542,221.038,221.146,17,1,0
"Indiana",1991,0,10.3714285714286,1.05449787763542,221.038,218.073,13,1,0
"Indiana",1992,0,16.05,0.921261651186163,227.305,220.027625,1,1,0
"Indiana",1993,0,10.2,0.921261651186163,234.673333333333,221.086125,9,1,0
"Indiana",1994,0,11.425,1.11480427799663,232.118,219.873,20,1,0
"Indiana",1995,0,12.6,1.11448251933367,221.038,221.146,18,1,0
"Indiana",1996,0,10.2571428571429,1.05424059378241,232.118,219.2395,2,1,0
"Indiana",1997,0,15,1.06804358511371,230.302,219.763,11,1,0
"Indiana",1998,0,10.5428571428571,1.12948089808205,243.837,220.731,18,1,0
"Indiana",1999,0,10.3714285714286,1.01321384343063,246.4185,221.086125,10,1,0
"Indiana",2000,0,16.95,1.06804358511371,236.320666666667,219.763,11,1,0
"Indiana",2001,1,10.2571428571429,1.11041912240118,237.968,220.8215,19,1,0
"Indiana",2002,0,12.25,1.13828746312789,236.320666666667,219.763,13,1,0
"Indiana",2003,1,12.6625,1.0687665631936,237.968,221.146,14,1,0
"Indiana",2004,0,11.425,0.840866970813333,242.617,222.8655,17,1,0
"Indiana",2005,0,12.6625,0.869805963870442,231.21,222.659,18,1,0
"Indiana",2006,0,13.075,1.19869151348545,221.038,218.073,22,1,0
"Indiana",2007,0,16.5,1.11448251933367,246.4185,221.146,23,1,0
"Indiana",2008,0,11.425,1.0687665631936,245.144,220.8215,12,1,0
"Indiana",2009,0,16.05,0.840866970813333,221.038,222.8655,16,1,0
"Indiana",2010,0,10.4857142857143,1.0687665631936,227.305,221.88,14,1,0
"Indiana",2011,0,13.8,1.05424059378241,243.8805,222.659,6,1,0
"Indiana",2012,0,12.6,1.11448251933367,230.302,221.35075,19,1,0
"Indiana",2013,0,12.25,0.840866970813333,242.617,221.146,23,1,1
"Iowa",1989,0,24.1,1.01808865810774,242.605,220.707,7,1,0
"Iowa",1990,0,21.7375,1.21722006086594,242,222.16925,28,1,0
"Iowa",1991,0,16.8285714285714,1.03556395165888,239.881,225.49,26,1,0
"Iowa",1992,0,16.9,0.925383315530518,246,221,28,1,0
"Iowa",1993,1,16.4,1.1745987248083,229.505,220.92125,16,1,0
"Iowa",1994,0,19.1666666666667,0.842583908993438,236.009,225.49,20,1,0
"Iowa",1995,0,17.925,0.819985873120051,242.605,221,6,1,0
"Iowa",1996,1,16.5714285714286,1.17192410608498,239.179,225.49,18,1,0
"Iowa",1997,0,21.7375,1.03556395165888,229.61275,222.3535,27,1,0
"Iowa",1998,0,16.7428571428571,0.910820147217701,230.58625,221,12,1,0
"Iowa",1999,0,20.2125,1.03279252447836,236.009,225.49,28,1,0
"Iowa",2000,0,16.75,1.20512666007174,246,222.04,3,1,0
"Iowa",2001,0,16.8285714285714,0.850626918958559,233.541,222.853,0,1,0
"Iowa",2002,0,16.95,0.83778197874645,243,225.49,21,1,0
"Iowa",2003,1,17,0.889152984756026,229.3155,221.4855,13,1,0
"Iowa",2004,0,24.1,1.22944495310021,242.708,224,15,1,0
"Iowa",2005,1,16.4857142857143,1.22944495310021,246,225.49,10,1,0
"Iowa",2006,0,16.95,1.02883424520995,242.6005,224,18,1,0
"Iowa",2007,1,17.9333333333333,0.836685342366762,239.179,220.80175,16,1,0
"Iowa",2008,1,17.1625,0.925383315530518,243,222.04,1,1,0
"Iowa",2009,0,22.8666666666667,0.843612511440423,241,225.49,17,1,0
"Iowa",2010,0,19.1666666666667,1.01983668597672,238.477,225.49,13,1,0
"Iowa",2011,0,16.7,1.17192410608498,229.126,223,8,1,0
"Iowa",2012,0,16.9142857142857,1.02883424520995,246,220.809,12,1,0
"Iowa",2013,0,17.1625,0.842583908993438,242.6005,221.7245,7,1,0
"Iowa",2014,0,24.1,1.22944495310021,229.884,222.52775,26,1,0
"Iowa",2015,0,24.1,1.02883424520995,231.073,223.331,13,1,0
"Iowa",2016,0,16.85,1.03556395165888,239.881,221.4855,12,1,0
"Iowa",2017,0,16.75,0.947141628477666,229.884,221,29,1,0
"Iowa",2018,0,16.5714285714286,1.20512666007174,229.126,220.92125,23,1,1
"Kansas",1989,0,10.9,0.980242799932841,245.782,221.6145,25,1,0
"Kansas",1990,1,11.4375,0.900475858785349,246.853,222.5635,15,1,0
"Kansas",1991,1,11.1285714285714,0.884007682241499,238.528666666667,223.565,9,1,0
"Kansas",1992,0,11.975,1.12423021772685,241,221.79625,1,1,0
"Kansas",1993,1,18.1,1.25149735432766,245.782,220.306,18,1,0
"Kansas",1994,1,11.8142857142857,1.20604018565089,243.5,221.251,0,1,0
"Kansas",1995,0,18.1,1.30726910284163,245.309,220.469,7,1,0
"Kansas",1996,0,12.5,0.925292122610141,246.853,221.978,26,1,0
"Kansas",1997,1,13,1.12423021772685,241,219,3,1,0
"Kansas",1998,0,13.25,1.10276311697385,232.092,223.565,7,1,0
"Kansas",1999,1,16.05,0.868447349680034,247.924,221.43275,14,1,0
"Kansas",2000,1,18.1,1.1178872371287,246.853,221.251,10,1,0
"Kansas",2001,0,12.0428571428571,0.928596750685876,243.7645,222.5635,15,1,0
"Kansas",2002,1,11.4375,0.925292122610141,241.747,222,3,1,0
"Kansas",2003,1,11.975,1.10462840816731,232.092,223.565,7,1,0
"Kansas",2004,1,11.8142857142857,1.19018928143696,245.782,221.251,10,1,0
"Kansas",2005,1,16.7333333333333,0.952038754221063,232.092,221,2,1,0
"Kansas",2006,0,11.8142857142857,0.952038754221063,232.092,222,14,1,0
"Kansas",2007,1,17.4166666666667,1.10462840816731,246,221.978,10,1,0
"Kansas",2008,1,18.1,1.16598821935516,246.255,221.251,15,1,0
"Kansas",2009,1,14.6625,1.1178872371287,241,221,0,1,0
"Kansas",2010,1,18.1,1.16598821935516,241.747,221.6145,16,1,0
"Kansas",2011,1,13.75,1.13290771958426,232.092,223.2825,9,1,0
"Kansas",2012,1,11.1285714285714,1.19018928143696,241,221.978,19,1,0
"Kansas",2013,0,12.5,1.13290771958426,241,221.251,17,1,0
"Kansas",2014,0,16.7333333333333,1.12423021772685,232.092,223.924,27,1,0
"Kansas",2015,1,14,1.14501228736833,232.092,223,25,1,0
"Kansas",2016,0,11.8142857142857,0.884007682241499,232.092,224.291,13,1,0
"Kansas",2017,1,13.75,0.952038754221063,232.092,223.2825,26,1,0
"Kansas",2018,1,11.4375,0.928596750685876,243.7645,220.469,0,1,0
"Kansas",2019,1,17.4166666666667,0.952038754221063,235.310333333333,224.658,22,1,0
"Kentucky",1989,0,9.05,0.972330883564131,217.518,213.0465,0,1,0
"Kentucky",1990,0,15.3666666666667,1.00990102111549,225.610666666667,226,29,1,0
"Kentucky",1991,1,13.0571428571429,1.06627096306845,215.048,219.042,29,1,0
"Kentucky",1992,0,14.25,0.972330883564131,222.495333333333,219.4855,25,1,0
"Kentucky",1993,0,8.7,1.08219266517739,219.684,224,8,1,0
"Kentucky",1994,0,8.875,1.10996738778928,236.962,211.562,2,1,0
"Kentucky",1995,0,10.4428571428571,0.935204641346728,239.8335,212.512,18,1,0
"Kentucky",1996,0,9.925,1.05215859163308,239,224.5675,30,1,0
"Kentucky",1997,0,9.05,0.947997458644524,242,222.5,7,1,0
"Kentucky",1998,0,15.7833333333333,0.834078997294149,215.048,225.606,28,1,0
"Kentucky",1999,0,13.0571428571429,1.10881140254062,239,219.927,26,1,0
"Kentucky",2000,0,15.7833333333333,1.20719759496097,233.29,212.512,24,1,0
"Kentucky",2001,0,13.0571428571429,1.10881140254062,225.610666666667,212.512,5,1,0
"Kentucky",2002,0,12.1857142857143,0.935204641346728,240.831,213.0465,6,1,0
"Kentucky",2003,0,13.7,0.947997458644524,230.109,214.531,20,1,0
"Kentucky",2004,0,9.925,0.947997458644524,219.684,219.4855,7,1,0
"Kentucky",2005,0,13.0571428571429,1.11575443851544,219.38,221,27,1,0
"Kentucky",2006,0,8.875,1.13194913816631,240.9155,225.606,29,1,0
"Kentucky",2007,0,16.2,1.06627096306845,215.048,224,16,1,0
"Kentucky",2008,0,12.1857142857143,0.838289026139353,228.726,219.042,0,1,0
"Kentucky",2009,0,16.2,0.935204641346728,219.836,224,22,1,0
"Kentucky",2010,0,9.05,1.05215859163308,219.684,226,23,1,0
"Kentucky",2011,0,9.05,1.12214891331551,242,219.4855,10,1,0
"Kentucky",2012,0,14.0666666666667,0.834078997294149,219.38,225.3705,22,1,0
"Kentucky",2013,0,9.57142857142857,1.03414107693887,215.048,224.019,7,1,0
"Kentucky",2014,0,16.2,1.13194913816631,215.048,212.512,0,1,0
"Kentucky",2015,0,9.05,0.838289026139353,215.048,219.927,24,1,0
"Kentucky",2016,0,14.8,1.14935167480168,239,212.512,9,1,0
"Kentucky",2017,0,16.2,0.811709062500819,219.684,225.135,17,1,0
"Kentucky",2018,0,14.6166666666667,1.09045237915767,241,217.8855,29,1,0
"Kentucky",2019,0,10.4428571428571,0.892237471682217,239,211.562,0,1,0
"Louisiana",1989,0,13.1142857142857,0.734076880194889,218.187,196.762,13,1,0
"Louisiana",1990,0,17.475,0.734076880194889,204.14,204.729,0,1,0
"Louisiana",1991,0,16.9625,0.734124903525886,209.021,203.689,0,1,0
"Louisiana",1992,0,12.9,0.714388994519164,207.80075,205.06525,0,1,0
"Louisiana",1993,0,17.9875,0.817217902938636,223.561,203.689,11,1,0
"Louisiana",1994,0,13.7571428571429,0.758100866009546,206.5805,203.689,3,1,0
"Louisiana",1995,0,13.7571428571429,0.854392139563961,204.14,206.64,8,1,0
"Louisiana",1996,0,15.425,0.734076880194889,209.021,197.65675,2,1,0
"Louisiana",1997,0,14.9125,0.863766049329929,220.874,204.729,12,1,0
"Louisiana",1998,0,14.9125,0.716875859496747,206.5805,201.91575,7,1,0
"Louisiana",1999,0,14.9125,0.734124903525886,204.14,205.06525,14,1,0
"Louisiana",2000,0,16.9625,0.71544301353786,213.604,203.689,12,1,0
"Louisiana",2001,0,13.1142857142857,0.817217902938636,213.604,204.729,1,1,0
"Louisiana",2002,0,12.9,0.714388994519164,213.604,203.689,10,1,0
"Louisiana",2003,0,13.9714285714286,0.646628877872316,209.021,203.4905,1,1,0
"Louisiana",2004,0,13.7571428571429,0.854392139563961,213.604,201.91575,14,1,0
"Louisiana",2005,0,16.9625,0.738628427436153,226.248,199.44625,6,1,0
"Louisiana",2006,0,13.3285714285714,0.734124903525886,204.14,205.06525,9,1,0
"Louisiana",2007,0,17.475,0.734076880194889,204.14,203.689,0,1,0
"Louisiana",2008,0,15.425,0.854392139563961,209.021,203.689,10,1,0
"Louisiana",2009,0,13.7571428571429,0.817217902938636,204.14,198.5515,5,1,0
"Louisiana",2010,0,14.4,0.734076880194889,204.14,196.762,0,1,0
"Louisiana",2011,0,13.3285714285714,0.71544301353786,209.021,205.06525,12,1,0
"Louisiana",2012,0,14.1857142857143,0.734076880194889,223.561,204.729,9,1,0
"Louisiana",2013,0,13.7571428571429,0.646628877872316,215.8955,204.729,8,1,0
"Louisiana",2014,0,16.9625,0.646628877872316,209.021,199.44625,7,1,0
"Louisiana",2015,0,16.45,0.738628427436153,211.3125,206.64,13,1,0
"Louisiana",2016,0,15.425,0.985142490919523,223.561,198.5515,3,1,0
"Louisiana",2017,0,14.9125,0.817217902938636,215.8955,203.689,10,1,0
"Louisiana",2018,0,13.5428571428571,0.985142490919523,226.248,198.5515,6,1,0
"Louisiana",2019,0,14.4,0.817217902938636,204.14,199.44625,9,1,0
"Maine",1989,0,14.0875,1.35379442454164,246,224.2185,9,1,1
"Maryland",1989,0,18.9,1.13930008823684,242.0615,226.048,14,1,0
"Maryland",1990,0,19.0428571428571,1.50556614072529,242.0615,224.781,6,1,0
"Maryland",1991,0,18.9714285714286,1.16267031595575,221.537,226.048,10,1,0
"Maryland",1992,0,19.65,1.30247210984325,220.695,219.352,7,1,0
"Maryland",1993,0,19.275,1.33850533553302,220.9055,211.042,15,1,0
"Maryland",1994,0,19.8375,1.13742488649037,233.08,225.4145,9,1,0
"Maryland",1995,0,18.9,1.18359090298141,229.232333333333,219.352,17,1,0
"Maryland",1996,0,19.4,1.12316112147403,221.537,211.1705,14,1,0
"Maryland",1997,0,19.1857142857143,1.14956637865683,217.318,220.03,15,1,0
"Maryland",1998,0,19.3166666666667,1.41169245608694,242.0615,218.674,5,1,0
"Maryland",1999,0,19.3166666666667,1.1419394463331,225.384666666667,211.042,20,1,0
"Maryland",2000,0,19.0875,1.13742488649037,219.85075,219.352,3,1,0
"Maryland",2001,0,19.8375,1.13930008823684,219.85075,211.042,1,1,0
"Maryland",2002,0,19.4,1.50556614072529,225.384666666667,211.042,17,1,0
"Maryland",2003,0,18.9,1.2917969966925,217.318,209.645,16,1,0
"Maryland",2004,0,20.2125,1.18359090298141,217.318,214.445,15,1,0
"Maryland",2005,0,19.3166666666667,1.41169245608694,217.318,213.062,5,1,0
"Maryland",2006,0,19.2333333333333,1.15411438072725,217.318,218.674,13,1,0
"Maryland",2007,0,19.0875,1.20763321980688,221.116,211.042,6,1,0
"Maryland",2008,0,19.15,1.15411438072725,221.116,211.679,8,1,0
"Maryland",2009,0,19.0666666666667,1.13742488649037,239.375,215.828,10,1,0
"Maryland",2010,0,20.025,1.13471165312343,217.318,211.042,8,1,1
"Massachusetts",1989,0,37.7428571428571,1.40306787886073,226.598,228.293,18,1,1
"Michigan",1989,0,60.1625,1.29885808783092,237.606,217.2825,19,1,0
"Michigan",1990,0,63.5875,1.26662230908818,226.258,218.789,16,1,0
"Michigan",1991,0,46.6285714285714,1.23843634770647,228.547,216.034,13,1,0
"Michigan",1992,1,46.6285714285714,1.29271235797753,231.435666666667,217.94775,1,1,0
"Michigan",1993,0,49.1142857142857,1.1497981260711,226.258,218.613,13,1,0
"Michigan",1994,0,46.6285714285714,1.08586518917846,235.687,220.118,15,1,0
"Michigan",1995,0,42.1333333333333,1.01035107872428,236.6965,215.993,18,1,0
"Michigan",1996,0,58.45,1.25549763120577,231.435666666667,219.177,7,1,0
"Michigan",1997,0,51.6,1.28597981454157,219.878,218.261,13,1,0
"Michigan",1998,1,58.45,1.1497981260711,227.784,218.236,10,1,0
"Michigan",1999,0,41.6571428571429,1.30725138343776,228.547,219.1895,3,1,0
"Michigan",2000,0,61.875,1.29885808783092,237.606,216.006666666667,19,1,0
"Michigan",2001,0,44.1428571428571,1.14473852131448,219.878,218.789,12,1,0
"Michigan",2002,0,42.1333333333333,1.01035107872428,237.656,220.118,19,1,1
"Minnesota",1989,0,17.6,0.926532975482064,236.450666666667,218.52925,13,1,0
"Minnesota",1990,0,16.55,1.34465578520301,246.372,222.823,27,1,0
"Minnesota",1991,0,17.4714285714286,0.984415443990022,251.0935,224.917,9,1,0
"Minnesota",1992,0,20.4,0.926844769196971,233.33825,218.7565,29,1,0
"Minnesota",1993,0,16.6666666666667,1.25775776243315,243.829,223.747,20,1,0
"Minnesota",1994,0,20.4,0.942605995505594,233.33825,224.6545,5,1,0
"Minnesota",1995,0,16.3166666666667,1.14099906267223,236.450666666667,220.901,13,1,0
"Minnesota",1996,0,19.7,0.926443089006317,250,219.211,19,1,0
"Minnesota",1997,0,16.9,1.0102520039844,232.57475,225.072,9,1,0
"Minnesota",1998,0,20.4,1.34341539082735,249.3215,222.823,19,1,0
"Minnesota",1999,0,16.2,0.917325374936478,228.494,225,12,1,0
"Minnesota",2000,0,17.3285714285714,1.10704171066399,228.494,225,10,1,0
"Minnesota",2001,0,17.7571428571429,0.926844769196971,231.26825,222.609,19,1,0
"Minnesota",2002,0,18.9,1.22067861728349,232.57475,222,27,1,0
"Minnesota",2003,0,20.4,1.16977717788756,251.5,220.723,20,1,0
"Minnesota",2004,0,16.6666666666667,1.30312040371444,228.494,222.309,13,1,0
"Minnesota",2005,0,18.9,1.34465578520301,232.193,220.901,9,1,0
"Minnesota",2006,0,20.4,1.14099906267223,232.193,220.901,7,1,0
"Minnesota",2007,0,16.7833333333333,0.926844769196971,230.3435,223.5,21,1,0
"Minnesota",2008,0,17.1857142857143,1.34341539082735,249,218.7565,10,1,0
"Minnesota",2009,0,18.4,1.25775776243315,249.456,225.259,5,1,0
"Minnesota",2010,0,20.4,1.24471439438572,248.227,223.918,1,1,0
"Minnesota",2011,0,19.15,0.950585022956357,232.57475,225.072,7,1,0
"Minnesota",2012,0,16.9,1.33977433669049,232.9565,224.127,5,1,0
"Minnesota",2013,0,18.9,1.34465578520301,233.72,220.723,9,1,0
"Minnesota",2014,0,17.6,1.32046565375235,250,220.723,5,1,0
"Minnesota",2015,0,17.0428571428571,1.22067861728349,232.193,222.235,0,1,0
"Minnesota",2016,0,16.6666666666667,1.19917974448123,253,225,18,1,0
"Minnesota",2017,0,16.7833333333333,1.33977433669049,241.912,223.918,29,1,0
"Minnesota",2018,0,16.9,0.923465277872557,249,220.901,0,1,0
"Minnesota",2019,0,20.4,1.05505710792326,236.450666666667,222,21,1,0
"Mississippi",1989,0,10.7,0.677308714060837,208.434,210.507,17,1,0
"Mississippi",1990,0,15.5875,0.677308714060837,224.795,202.80325,8,1,0
"Mississippi",1991,0,10.9666666666667,0.534490631974136,227.612,204.394,13,1,0
"Mississippi",1992,0,15.175,0.534490631974136,224.795,210.507,12,1,0
"Mississippi",1993,0,13.1125,0.805067064301453,201.828,202.90175,2,1,0
"Mississippi",1994,0,11.2714285714286,0.545813358385436,210.027,199.109,11,1,0
"Mississippi",1995,0,13.1125,0.614546014453913,227.1555,202.80325,11,1,0
"Mississippi",1996,0,10.8333333333333,0.915068195304699,214.669,209.1585,16,1,0
"Mississippi",1997,0,13.1125,0.529652681953155,227.1555,204.929,20,1,0
"Mississippi",1998,0,10.7,0.614546014453913,201.828,201.529,3,1,0
"Mississippi",1999,0,11.2714285714286,0.562215272305149,210.558,209.1585,8,1,0
"Mississippi",2000,0,11.3666666666667,0.915068195304699,201.828,199.109,16,1,0
"Mississippi",2001,0,11.5571428571429,0.915068195304699,201.828,199.109,12,1,0
"Mississippi",2002,0,12.7,0.534490631974136,227.1555,206.102,6,1,0
"Mississippi",2003,0,11.5,0.887700684619593,210.027,199.109,12,1,0
"Mississippi",2004,0,14.35,0.529652681953155,208.965,209.1585,3,1,0
"Mississippi",2005,0,11.5,0.887700684619593,218.78,203.0105,11,1,0
"Mississippi",2006,0,11.5571428571429,0.562215272305149,227.612,203.0105,3,1,0
"Mississippi",2007,0,14.7625,0.647683952381869,226.699,199.109,16,1,0
"Mississippi",2008,0,15.5875,0.89617546119496,227.437,202.90175,19,1,0
"Mississippi",2009,0,11.3666666666667,0.887700684619593,222.891,204.929,17,1,0
"Mississippi",2010,0,15.175,0.89617546119496,208.434,209.1585,11,1,0
"Mississippi",2011,0,11.2333333333333,0.66976755940744,201.828,202.90175,20,1,0
"Mississippi",2012,0,15.175,0.937822852614847,206.7825,202.793,17,1,0
"Mississippi",2013,0,15.5875,0.887700684619593,205.131,202.3785,0,1,0
"Mississippi",2014,0,15.5875,0.72858375613496,208.965,202.90175,15,1,0
"Mississippi",2015,0,14.35,0.598063937437908,210.027,203.0105,18,1,0
"Mississippi",2016,0,15.5875,0.545813358385436,210.027,205.464,12,1,0
"Mississippi",2017,0,10.7,0.887700684619593,201.828,203.228,5,1,0
"Mississippi",2018,0,11.2714285714286,0.620170317241399,206.7825,203.0105,5,1,0
"Mississippi",2019,0,12.1285714285714,0.529652681953155,201.828,203.11925,8,1,0
"Missouri",1989,0,17.7333333333333,0.836741134395498,227.801,215.552,22,1,0
"Missouri",1990,1,27.5875,1.09139256028886,227.801,221.173,19,1,0
"Missouri",1991,0,17.7428571428571,1.09139256028886,234.836,221.169,10,1,0
"Missouri",1992,1,24.3,0.862604122392492,240.2475,223,10,1,0
"Missouri",1993,1,24.3,0.819507107260992,239,216.707,12,1,0
"Missouri",1994,0,17.7428571428571,0.911803969396641,239,220.172,28,1,0
"Missouri",1995,0,18.4,1.00938341449793,240,222,26,1,0
"Missouri",1996,1,24.3,1.14758370597966,222.216,218,7,1,0
"Missouri",1997,1,19.4,0.888427265618932,226.2675,220.973,29,1,0
"Missouri",1998,0,19.4,1.12039082848344,222.216,220.777,20,1,0
"Missouri",1999,0,18.4,0.815868202996464,237.2235,221.169,8,1,0
"Missouri",2000,0,24.3,1.00938341449793,240.0475,223,5,1,0
"Missouri",2001,1,27.5875,1.09092152263102,237.2235,216.898,29,1,0
"Missouri",2002,0,19.4571428571429,1.09092152263102,222.216,222.3095,24,1,0
"Missouri",2003,0,17.7428571428571,1.12693886809344,222.216,220.172,6,1,0
"Missouri",2004,0,24.25,1.14758370597966,239.5,222.5,22,1,0
"Missouri",2005,0,17.7333333333333,0.832348257370044,227.801,218,19,1,0
"Missouri",2006,0,21.85,0.819507107260992,239.5,220.049,17,1,0
"Missouri",2007,0,24.3,1.09139256028886,230.146,222,27,1,0
"Missouri",2008,1,22.025,1.04241051152738,240.2475,220.5,23,1,0
"Missouri",2009,0,19.8,0.832348257370044,239,220.5,9,1,0
"Missouri",2010,0,24.3,0.925401251359732,239.5,215.552,30,1,0
"Missouri",2011,1,19.8,1.13006186782656,224.734,221.7145,24,1,0
"Missouri",2012,0,20.9125,1.00938341449793,239.411,220.049,26,1,0
"Missouri",2013,1,17.7428571428571,0.925401251359732,232.491,223,15,1,0
"Missouri",2014,0,25.3625,0.815868202996464,222.216,215.552,24,1,0
"Missouri",2015,1,24.3,1.06678502004711,225.50075,220.777,7,1,0
"Missouri",2016,0,17.7333333333333,1.14758370597966,227.801,220.973,16,1,0
"Missouri",2017,0,24.3,1.12039082848344,230.146,223,19,1,0
"Missouri",2018,0,17.7428571428571,1.13925380419898,240,222.5,5,1,0
"Missouri",2019,0,21.85,1.00938341449793,232.491,218,30,1,0
"Montana",1989,0,8.225,0.939012917203998,240.575,224.1685,16,1,0
"Montana",1990,1,7.6,0.859097721931513,227.994,224.477,2,1,0
"Montana",1991,1,10.5375,0.956278029792208,230.899666666667,222.301,13,1,0
"Montana",1992,1,7.34285714285714,0.843887002915277,227.516,222.301,18,1,0
"Montana",1993,1,9.75,0.896036706813163,227.994,223.546,0,1,0
"Montana",1994,0,7.6,0.887758596332144,228.472,222.301,20,1,0
"Montana",1995,0,7.55714285714286,0.89777567897028,244.401,222.301,12,1,0
"Montana",1996,1,7.7625,1.0778554571747,227.516,222.747,11,1,0
"Montana",1997,1,8.225,0.89777567897028,244.099,222.301,2,1,0
"Montana",1998,0,7.7,0.843887002915277,227.755,225.6095,21,1,1
"Nebraska",1989,0,19.8,1.00340397816546,226.4385,220.99125,26,1,0
"Nebraska",1990,0,17.9,0.965324758659096,239.2755,220.612,25,1,0
"Nebraska",1991,0,18.7333333333333,0.801774472236662,236.98,221.377,5,1,0
"Nebraska",1992,0,21.9333333333333,1.28775488358691,244,222,28,1,0
"Nebraska",1993,0,16.2666666666667,1.27160079204544,245,221.177,11,1,0
"Nebraska",1994,0,16.6285714285714,0.883784549764564,225.333,223.156,12,1,0
"Nebraska",1995,0,17.6666666666667,0.841307392095237,239.2755,220.035,28,1,0
"Nebraska",1996,0,17.6666666666667,1.37979303896288,244,220.22625,17,1,0
"Nebraska",1997,0,18.7333333333333,1.35497079422596,226.4385,223,22,1,0
"Nebraska",1998,0,17.375,0.847744053018778,243.5,221.37375,25,1,0
"Nebraska",1999,0,16.4666666666667,1.16166970585907,243.5,224,28,1,1
"Nevada",1989,0,14.4571428571429,0.856991909392305,217.623,205.786,3,1,0
"Nevada",1990,0,14.7875,0.979912023035401,219.551,213.2875,8,1,0
"Nevada",1991,0,14.7875,0.968676120058097,224.859666666667,207.4575,23,1,0
"Nevada",1992,0,17.05,0.991801824672653,235,213.2875,23,1,0
"Nevada",1993,0,17.8166666666667,0.991801824672653,234,214,9,1,0
"Nevada",1994,0,16.6666666666667,0.860199618623219,235.152,209.003,16,1,0
"Nevada",1995,0,15.1142857142857,0.856991909392305,217.623,210.819,19,1,0
"Nevada",1996,0,14.5,0.905144285430232,234,205.786,21,1,0
"Nevada",1997,0,15.725,0.847664399520368,234,205.786,12,1,0
"Nevada",1998,0,15.1142857142857,0.812492745156109,219.069,211.141,10,1,0
"Nevada",1999,0,17.4333333333333,0.826592247666397,224.859666666667,205.786,24,1,0
"Nevada",2000,0,14.85,0.979912023035401,222.205333333333,205.786,0,1,0
"Nevada",2001,0,18.2,0.812492745156109,217.623,208.29325,6,1,0
"Nevada",2002,0,16.6666666666667,0.905144285430232,219.551,208.29325,13,1,0
"Nevada",2003,0,14.975,0.882117582429611,235.152,205.786,2,1,0
"Nevada",2004,0,15.725,0.905144285430232,217.623,207.0735,22,1,0
"Nevada",2005,0,14.1285714285714,0.991801824672653,217.623,205.786,20,1,0
"Nevada",2006,0,14.7857142857143,0.821104832582867,229.872,207.0735,25,1,0
"Nevada",2007,0,14.4571428571429,0.778186818664606,217.623,205.786,3,1,0
"Nevada",2008,0,14.15,0.860199618623219,237.032,207.187,7,1,0
"Nevada",2009,0,16.2833333333333,0.979912023035401,230.827,209.003,21,1,0
"Nevada",2010,0,16.6666666666667,0.851615948100219,228.693,211.858,18,1,1
"New Hampshire",1989,0,2.7,1.22207075824644,248.572,224.8235,24,1,0
"New Hampshire",1990,1,2.8,1.67798421666228,247,230.393,10,1,0
"New Hampshire",1991,0,3.4,0.950598342730975,241.887727272727,224,29,1,0
"New Hampshire",1992,0,4.23333333333333,0.978880332105279,251.072,229.081,14,1,0
"New Hampshire",1993,0,3.2,1.57288176958413,235.776363636364,231.1965,25,1,0
"New Hampshire",1994,0,4,0.954483483979262,229.665,224,0,1,0
"New Hampshire",1995,1,3.6,1.64779756278412,251.779,230.5,29,1,0
"New Hampshire",1996,0,2.96666666666667,1.26492734135458,249.822,229.145,10,1,0
"New Hampshire",1997,1,3.38333333333333,1.51788578058925,229.665,224.8235,30,1,0
"New Hampshire",1998,0,4.23333333333333,1.22207075824644,243.11,227.715,11,1,0
"New Hampshire",1999,0,2.9,1.53054657039767,249.822,230.5,23,1,0
"New Hampshire",2000,1,4.1,1.65530911371872,251,229.145,2,1,0
"New Hampshire",2001,0,3.1,1.02296615803227,233.331818181818,227.614,7,1,0
"New Hampshire",2002,1,3.3,1.06387532845905,245,230.5,25,1,0
"New Hampshire",2003,0,4,0.921518068140089,251.4255,226.5028,9,1,0
"New Hampshire",2004,0,2.9,1.00099029806826,248.572,224.14475,13,1,0
"New Hampshire",2005,0,3.8,0.987321770633603,245,226.8246,20,1,0
