"state","year","policycongruent","gub_election","elect2","hvd_4yr","fedcrime","leg_dem_per_2pty","dem_governor","insession","propneighpol","citidist","squire_prof86","citi6008","crimespendpc","crimespendpcsq","violentthousand","pctwhite","stateincpercap","logpop","counter","counter2","counter3","intercept","event","billnum"
"North Dakota",1993,0,0,0,62.2343635559082,0.286541998386383,42.3469390869141,0,1,0,3.75017404556274,0.0750000029802322,65.3599090576172,32.3603057861328,520.452697753906,0.669000029563904,94.5745162963867,13.0251045227051,13.4253959655762,8,16,4096,1,1,4
"Ohio",1982,0,0,0,48.1248474121094,0.222222000360489,38.3838386535645,0,1,0,9.04023456573486,0.328999996185303,54.7220115661621,60.7125473022461,5900.634765625,5.61800003051758,87.7814636230469,14.8726463317871,16.1910743713379,5,196,4096,1,0,4
"Ohio",1983,0,0,0,56.2805252075195,0.286541998386383,52.5252494812012,1,1,0.800000011920929,16.4323654174805,0.328999996185303,50.5857887268066,72.1455078125,14257.5810546875,3.625,88.8848571777344,21.8184223175049,16.2084636688232,7,49,27,1,0,4
"Ohio",1984,0,0,1,49.2077102661133,0.0291316993534565,41.4141387939453,0,1,0.200000002980232,6.33463001251221,0.328999996185303,50.9038887023926,32.2092590332031,3686.01342773438,4.85799980163574,87.7814636230469,27.2934894561768,16.2084636688232,8,9,64,1,0,4
"Ohio",1985,0,1,1,55.8181037902832,0.0340908989310265,41.4141387939453,0,1,0,16.4323654174805,0.328999996185303,54.7220115661621,111.274856567383,529.034240722656,4.36700010299683,87.7814636230469,14.2485628128052,16.2413330078125,9,324,1728,1,0,4
"Ohio",1986,0,1,0,54.30322265625,0.0194604005664587,38.4469718933105,0,1,0.800000011920929,7.88003730773926,0.328999996185303,50.9038887023926,38.6635284423828,2102.62841796875,4.35400009155273,87.7814636230469,17.6720752716064,16.1910743713379,4,49,1728,1,1,4
"Oklahoma",1982,0,0,0,28.7744903564453,0.0316091999411583,69.5750885009766,0,1,0.16666667163372,26.3830509185791,0.25,9.25091552734375,77.1548461914062,17630.892578125,4.21999979019165,85.8691558837891,18.4271602630615,14.9683151245117,16,289,27,1,0,4
"Oklahoma",1983,0,0,1,28.7744903564453,0.222222000360489,72.7000885009766,0,1,0.833333313465118,2.85952496528625,0.25,30.5041599273682,52.9943923950195,5848.62158203125,4.23400020599365,85.8691558837891,17.7723655700684,14.9630098342896,11,36,8,1,0,4
"Oklahoma",1984,0,1,0,33.0996627807617,0.0919962972402573,66.568359375,0,1,0.833333313465118,4.99897480010986,0.25,35.4613990783691,143.524703979492,1276.69152832031,5.59499979019165,85.8691558837891,11.8163166046143,15.0312881469727,17,256,125,1,1,4
"Oregon",1982,0,0,1,48.7799453735352,0.0181347001343966,58.3333396911621,1,1,0,7.95952987670898,0.18299999833107,69.0161666870117,94.1872863769531,2524.8271484375,4.73000001907349,94.5883255004883,17.8950977325439,14.934045791626,13,121,512,1,0,4
"Oregon",1983,0,0,0,51.300220489502,0.0919962972402573,58.3333282470703,1,1,0,32.3916358947754,0.18299999833107,67.4017868041992,45.7720260620117,2803.31591796875,5.51100015640259,94.5883255004883,21.2191848754883,14.7963104248047,3,25,1,1,0,4
"Oregon",1984,0,0,1,53.5986022949219,0.0249928999692202,54.1666717529297,0,1,0,9.90807437896729,0.18299999833107,66.7679595947266,38.9741096496582,4918.52685546875,4.73000001907349,94.5883255004883,18.4693717956543,14.7985801696777,4,16,512,1,0,4
"Oregon",1985,0,1,1,48.7799453735352,0.0919962972402573,64.1666717529297,1,1,0,32.3916358947754,0.18299999833107,56.5393486022949,88.3596038818359,15864.931640625,4.87799978256226,92.768798828125,13.4287147521973,14.7985801696777,2,36,216,1,0,4
"Oregon",1986,0,0,0,52.6131591796875,0.0255318991839886,40,1,1,0.25,21.6289367675781,0.18299999833107,63.7402992248535,88.3596038818359,10652.2861328125,5.06300020217896,92.768798828125,14.7243728637695,14.8417596817017,6,36,343,1,0,4
"Oregon",1987,0,0,0,50.9598846435547,0.0919962972402573,50,1,1,0,32.3916358947754,0.18299999833107,65.1771774291992,102.958549499512,2920.63989257812,5.51100015640259,92.768798828125,14.7243728637695,14.9113702774048,5,81,1000,1,0,4
"Oregon",1988,0,1,1,51.300220489502,0.0249928999692202,58.3333282470703,0,1,0,23.8884048461914,0.18299999833107,63.7402992248535,45.7720260620117,10600.462890625,5.06799983978271,94.5883255004883,11.1157655715942,14.934045791626,10,4,2197,1,0,4
"Oregon",1989,0,0,1,51.1276168823242,0.0340908989310265,54.1666717529297,0,1,0,15.6775550842285,0.18299999833107,69.0161666870117,45.7720260620117,10600.462890625,5.22399997711182,94.5883255004883,13.4287147521973,14.7956838607788,4,100,1,1,0,4
"Oregon",1990,0,0,1,51.8011703491211,0.0181347001343966,58.3333282470703,0,1,0,23.8884048461914,0.18299999833107,56.521900177002,88.3596038818359,1518.98120117188,5.49700021743774,94.5883255004883,19.2014694213867,14.9737644195557,8,9,64,1,0,4
"Oregon",1991,0,1,0,50.934814453125,0.0397217012941837,50,0,1,0,11.1110925674438,0.18299999833107,69.0161666870117,50.2476577758789,8871.2451171875,5.06799983978271,92.768798828125,14.7243728637695,14.934045791626,10,4,2744,1,0,4
"Oregon",1992,0,1,0,50.9598846435547,0.0291316993534565,56.6666603088379,0,1,0,9.90807437896729,0.18299999833107,64.1253433227539,45.7720260620117,2920.63989257812,5.49700021743774,92.768798828125,11.849139213562,14.7985801696777,7,36,1,1,0,4
"Oregon",1993,0,0,0,46.6000061035156,0.0249928999692202,58.3333396911621,1,1,0,35.7589530944824,0.18299999833107,64.695068359375,39.5348663330078,4918.52685546875,5.0310001373291,94.5883255004883,13.4287147521973,14.8664636611938,13,1,729,1,0,4
"Oregon",1994,0,0,0,50.934814453125,0.0397217012941837,65,0,1,0,0.919839978218079,0.18299999833107,63.7402992248535,94.1872863769531,10652.2861328125,5.22399997711182,92.768798828125,11.1157655715942,14.9113702774048,8,36,125,1,0,4
"Oregon",1995,0,0,0,54.29150390625,0.0181347001343966,50,1,1,0,25.9162750244141,0.18299999833107,64.1253433227539,45.7720260620117,10652.2861328125,5.22399997711182,92.768798828125,21.2191848754883,14.7963104248047,7,169,343,1,0,4
"Oregon",1996,0,0,1,54.29150390625,0.109999999403954,58.3333396911621,1,1,0,23.8884048461914,0.18299999833107,66.7679595947266,54.0429458618164,10600.462890625,5.39499998092651,92.768798828125,14.0592231750488,14.8239421844482,13,49,27,1,0,4
"Oregon",1997,0,1,0,54.29150390625,0.0265251994132996,65,0,1,0,15.6775550842285,0.18299999833107,58.7018203735352,102.958549499512,2524.8271484375,5.49700021743774,94.5883255004883,20.0774898529053,14.7912282943726,12,144,729,1,0,4
"Oregon",1998,0,1,1,52.9056968688965,0.0265251994132996,58.3333282470703,1,1,0,25.5381355285645,0.18299999833107,64.695068359375,102.958549499512,2524.8271484375,5.0310001373291,94.5883255004883,20.0774898529053,14.8091316223145,13,196,2744,1,0,4
"Oregon",1999,0,1,0,48.7799453735352,0.222222000360489,50,0,1,0,19.0754051208496,0.18299999833107,58.7018203735352,50.2476577758789,1563.00561523438,5.45699977874756,92.768798828125,16.9562454223633,14.934045791626,1,1,1728,1,0,4
"Pennsylvania",1982,0,1,1,37.1669616699219,0.0397217012941837,48.6218910217285,0,1,0,1.69401597976685,0.335999995470047,57.0975914001465,74.85986328125,3198.65795898438,4.17500019073486,88.541633605957,24.3836002349854,16.2821483612061,12,4,1000,1,0,4
"Pennsylvania",1983,0,0,0,43.3282165527344,0.222222000360489,48.4950485229492,0,1,0,14.5391502380371,0.335999995470047,57.3620414733887,31.379093170166,6085.05078125,4.26700019836426,89.787712097168,24.3836002349854,16.2848949432373,5,81,512,1,0,4
"Pennsylvania",1984,0,0,0,40.391429901123,0.0405982993543148,50.8620681762695,0,1,0,28.6365356445312,0.335999995470047,50.9911308288574,42.8857841491699,3198.65795898438,3.78600001335144,89.787712097168,24.3836002349854,16.3141593933105,2,100,2197,1,0,4
"Pennsylvania",1985,0,0,0,42.2513809204102,0.222222000360489,48.4950485229492,1,1,0,6.4853949546814,0.335999995470047,53.1486511230469,78.0067367553711,2467.06518554688,3.61999988555908,88.541633605957,15.8567552566528,16.2891864776611,10,25,64,1,0,4
"Pennsylvania",1986,0,0,0,40.391429901123,0.171293005347252,50.6169090270996,1,1,0,3.67657995223999,0.335999995470047,49.2700881958008,46.9284973144531,2467.06518554688,3.20600008964539,89.787712097168,11.8802299499512,16.2845306396484,3,144,343,1,0,4
"Pennsylvania",1987,0,0,1,50.8058776855469,0.222222000360489,50.8620681762695,0,1,0.16666667163372,23.2695541381836,0.335999995470047,57.3800582885742,31.379093170166,11784.53125,4.17500019073486,88.541633605957,21.6550998687744,16.3045291900635,5,100,3375,1,0,4
"Pennsylvania",1988,0,0,0,44.4746170043945,0.0316091999411583,47.7040786743164,0,1,0.16666667163372,5.04936361312866,0.335999995470047,56.0550994873047,36.2433090209961,2202.28393554688,3.58599996566772,88.541633605957,19.4334526062012,16.2848949432373,11,100,512,1,0,4
"Pennsylvania",1989,0,0,1,42.2567367553711,0.0255318991839886,48.6157608032227,1,1,0,1.69401597976685,0.335999995470047,57.3620414733887,108.556579589844,984.6474609375,3.20600008964539,89.787712097168,19.4334526062012,16.2868022918701,3,100,1331,1,0,4
"Pennsylvania",1990,0,1,0,45.7938919067383,0.0919962972402573,46.6274795532227,1,1,0.16666667163372,24.3120441436768,0.335999995470047,57.0975914001465,46.9284973144531,984.6474609375,3.69400000572205,89.787712097168,24.3836002349854,16.2891864776611,2,64,512,1,0,4
"Pennsylvania",1991,0,0,1,50.8058776855469,0.0265251994132996,46.6274795532227,1,1,0.16666667163372,3.67657995223999,0.335999995470047,56.0550994873047,36.2433090209961,6085.05078125,3.60400009155273,89.787712097168,14.3178997039795,16.2874279022217,13,49,1,1,0,4
"Pennsylvania",1992,0,0,0,44.4746170043945,0.0316091999411583,46.6274795532227,1,1,0,24.8525352478027,0.335999995470047,57.3620414733887,29.0316772460938,5603.9990234375,3.20600008964539,89.787712097168,21.0499114990234,16.3103446960449,3,4,64,1,0,4
"Pennsylvania",1993,0,1,1,38.7195892333984,0.0194604005664587,47.7040786743164,1,1,0.16666667163372,3.67657995223999,0.335999995470047,56.0550994873047,108.556579589844,3198.65795898438,3.42799997329712,89.787712097168,15.8567552566528,16.3186225891113,6,64,729,1,0,4
"Pennsylvania",1994,0,0,0,43.3282165527344,0.0291316993534565,46.6274795532227,0,1,0,24.3120441436768,0.335999995470047,65.7431564331055,92.9608001708984,1684.01489257812,4.26999998092651,89.787712097168,17.0672760009766,16.2821483612061,8,196,64,1,0,4
"Pennsylvania",1995,0,0,1,44.4746170043945,0.0919962972402573,46.6274795532227,0,1,0,5.04936361312866,0.335999995470047,64.71923828125,31.379093170166,1839.1904296875,3.42799997329712,89.787712097168,19.4334526062012,16.2868022918701,11,196,125,1,0,4
"Pennsylvania",1996,0,1,1,47.553150177002,0.0291316993534565,48.3694610595703,1,1,0,14.5391502380371,0.335999995470047,65.7431564331055,141.363021850586,19983.50390625,4.5,89.787712097168,14.3178997039795,16.2821483612061,4,196,512,1,0,4
"Pennsylvania",1997,0,0,0,44.4746170043945,0.0194604005664587,50.354679107666,1,1,0,6.4853949546814,0.335999995470047,53.1486511230469,74.85986328125,8641.7099609375,3.78600001335144,88.541633605957,15.0167846679688,16.3186225891113,12,4,2744,1,0,4
"Pennsylvania",1998,0,0,1,45.7938919067383,0.0405982993543148,48.6157608032227,1,1,0,6.4853949546814,0.335999995470047,54.5481414794922,26.4614601135254,1839.1904296875,4.27299976348877,88.541633605957,17.0672760009766,16.3045291900635,6,225,2197,1,0,4
"Pennsylvania",1999,0,0,1,45.7938919067383,0.0181347001343966,50.8620681762695,0,1,0.16666667163372,23.2695541381836,0.335999995470047,49.2700881958008,29.0316772460938,3198.65795898438,3.42799997329712,88.541633605957,13.4680986404419,16.3141593933105,6,121,3375,1,0,4
"Rhode Island",1982,0,1,0,41.3343048095703,0.0340908989310265,83,1,1,0,46.3373756408691,0.148000001907349,71.693359375,154.550140380859,21821.388671875,3.47199988365173,94.672248840332,12.3894844055176,13.8214874267578,8,81,512,1,0,4
"Rhode Island",1983,0,1,1,36.9683876037598,0.109999999403954,78,0,1,0,46.3373756408691,0.148000001907349,63.804069519043,57.1062965393066,23885.74609375,3.35500001907349,91.4208145141602,17.9093780517578,13.8405475616455,7,196,8,1,0,4
"Rhode Island",1984,0,0,0,31.3592987060547,0.0291316993534565,83,0,1,1,33.3346405029297,0.148000001907349,69.5419769287109,85.9580383300781,20918.986328125,3.6800000667572,91.4208145141602,19.8207950592041,13.8551177978516,13,100,2744,1,0,4
"Rhode Island",1985,0,1,0,42.1573715209961,0.0291316993534565,75.5,1,1,0,22.1509799957275,0.148000001907349,69.3709869384766,85.9580383300781,3885.69677734375,3.12100005149841,91.4208145141602,11.5402269363403,13.7766609191895,5,64,729,1,0,4
"Rhode Island",1986,0,1,0,40.8543395996094,0.222222000360489,82,1,1,0,25.7631092071533,0.148000001907349,79.122917175293,153.920043945312,23691.380859375,3.9449999332428,94.672248840332,22.1985397338867,13.8261032104492,8,256,8,1,0,4
"Rhode Island",1987,0,1,0,36.106819152832,0.0405982993543148,85.4343414306641,0,1,0,43.2542457580566,0.148000001907349,69.3709869384766,85.9580383300781,3885.69677734375,3.33500003814697,94.672248840332,13.6293344497681,13.830509185791,13,16,8,1,0,4
"Rhode Island",1988,0,0,0,31.7062606811523,0.316002994775772,81.5,1,1,1,40.642993927002,0.148000001907349,71.693359375,40.69287109375,2450.25,3.75500011444092,91.4208145141602,20.8202228546143,13.828013420105,1,225,1728,1,0,4
"Rhode Island",1989,0,1,0,29.2212066650391,0.0291316993534565,78,0,1,1,43.2542457580566,0.148000001907349,77.1135101318359,53.4769897460938,17163.90234375,3.96700000762939,94.672248840332,14.5376443862915,13.8313446044922,18,196,8,1,0,4
"Rhode Island",1990,0,0,1,32.6018829345703,0.0249928999692202,89.5,1,1,0,29.829704284668,0.148000001907349,71.693359375,154.550140380859,2450.25,4.01800012588501,91.4208145141602,17.9093780517578,13.8214874267578,4,49,8,1,0,4
"Rhode Island",1991,0,0,0,40.5112380981445,0.0316091999411583,75.8888931274414,0,1,0,20.2827453613281,0.148000001907349,69.5419769287109,135.884765625,3238.27392578125,3.35500001907349,91.4208145141602,20.8202228546143,13.8161764144897,3,289,216,1,0,4
"Rhode Island",1992,0,0,1,27.0831298828125,0.0249928999692202,78,0,1,0,46.3373756408691,0.148000001907349,91.5663909912109,153.920043945312,23885.74609375,3.77999997138977,91.4208145141602,27.7405433654785,13.7766609191895,15,25,2197,1,0,4
"Rhode Island",1993,0,0,0,27.0831298828125,0.252559989690781,71.5,0,1,0,1.68318998813629,0.148000001907349,71.693359375,153.920043945312,5076.4189453125,3.9449999332428,91.4208145141602,13.6293344497681,13.8313446044922,17,81,2197,1,0,4
"Rhode Island",1994,0,1,0,40.5112380981445,0.286541998386383,82,1,1,1,43.2542457580566,0.148000001907349,62.3181915283203,56.905834197998,17163.90234375,3.46600008010864,91.4208145141602,23.3635101318359,13.7709131240845,1,25,2197,1,1,4
"South Carolina",1982,0,0,0,24.0050048828125,0.0249928999692202,70.4224090576172,0,1,0.5,5.16717481613159,0.178000003099442,29.78244972229,112.798690795898,5804.943359375,8.13700008392334,69.0329513549805,11.5898084640503,15.1660985946655,18,225,27,1,0,4
"South Carolina",1983,0,1,0,24.3065414428711,0.171293005347252,78.2433395385742,1,1,0.5,2.13677501678467,0.178000003099442,37.9527206420898,160.104995727539,2061.24877929688,6.24499988555908,69.0329513549805,19.3844032287598,15.1495113372803,4,256,3375,1,0,4
"South Carolina",1984,0,1,0,24.523193359375,0.0249928999692202,87.3071517944336,1,1,0.5,2.71316003799438,0.178000003099442,37.9527206420898,112.798690795898,24137.435546875,9.9689998626709,68.7811584472656,18.5786056518555,15.1021127700806,12,1,1728,1,0,4
"South Carolina",1985,0,0,0,24.0050048828125,0.252559989690781,62.2834892272949,0,1,0.5,4.07720518112183,0.178000003099442,30.6487693786621,115.303161621094,23840.083984375,6.30999994277954,68.7811584472656,12.9389677047729,15.1660985946655,3,100,125,1,1,4
"South Dakota",1982,0,0,0,52.4741744995117,0.0340908989310265,48.5714302062988,0,1,0,1.64497995376587,0.0829999968409538,43.8653297424316,32.177906036377,10831.9404296875,1.94500005245209,91.5964584350586,13.6308784484863,13.4541072845459,14,121,512,1,0,4
"South Dakota",1983,0,0,1,53.1525955200195,0.0340908989310265,38.5714302062988,0,1,0,3.30103492736816,0.0829999968409538,52.293830871582,66.7430191040039,10831.9404296875,2.27600002288818,91.5964584350586,19.6098880767822,13.4548988342285,9,196,1,1,0,4
"South Dakota",1984,0,1,1,51.327507019043,0.0181347001343966,33.5714302062988,0,1,0.16666667163372,21.4562168121338,0.0829999968409538,47.0517807006836,47.5480651855469,6351.84765625,1.77199995517731,91.5964584350586,18.2480735778809,13.4565534591675,17,100,1331,1,0,4
"South Dakota",1985,0,1,1,50.5315284729004,0.286541998386383,40,0,1,0,4.94938230514526,0.0829999968409538,50.3776397705078,38.124641418457,7634.12109375,1.20000004768372,92.6025848388672,17.7397766113281,13.4565534591675,10,81,64,1,0,4
"South Dakota",1986,0,0,0,52.1234817504883,0.0194604005664587,31.4285697937012,0,1,0,11.0797853469849,0.0829999968409538,44.4338989257812,43.8074722290039,1035.41760253906,2.08400011062622,92.6025848388672,9.94583988189697,13.4531536102295,6,49,512,1,0,4
"South Dakota",1987,0,0,0,48.5942230224609,0.0316091999411583,33.5714302062988,0,1,0,13.4697847366333,0.0829999968409538,42.8513793945312,41.2097702026367,663.898864746094,1.62800002098083,92.6025848388672,21.6715888977051,13.4487981796265,3,121,2744,1,0,4
"South Dakota",1988,0,1,0,55.3511695861816,0.0181347001343966,41.4285697937012,0,1,0,4.94938230514526,0.0829999968409538,51.2230110168457,25.7662353515625,10428.8515625,1.35500001907349,92.6025848388672,22.0845813751221,13.4548988342285,18,81,343,1,0,4
"South Dakota",1989,0,1,1,48.3009834289551,0.0249928999692202,29.2857093811035,0,1,0,21.4562168121338,0.0829999968409538,63.9526214599609,87.3734588623047,477.906402587891,0.990000009536743,92.6025848388672,19.5026950836182,13.4900007247925,11,225,5832,1,0,4
"South Dakota",1990,0,1,0,50.8585433959961,0.0181347001343966,32.1428604125977,0,1,0.16666667163372,1.36934649944305,0.0829999968409538,42.1338882446289,47.5480651855469,4454.63037109375,2.08400011062622,91.5964584350586,21.6715888977051,13.4565534591675,5,1,512,1,0,4
"South Dakota",1991,0,0,0,54.3151817321777,0.316002994775772,33.5714302062988,0,1,0,7.68187999725342,0.0829999968409538,49.2389297485352,54.0675277709961,1919.09460449219,1.13699996471405,91.5964584350586,19.5026950836182,13.4546852111816,9,36,1728,1,0,4
"South Dakota",1992,0,0,0,46.070442199707,0.0255318991839886,40,0,1,0.16666667163372,1.64497995376587,0.0829999968409538,36.0865783691406,47.5480651855469,1919.09460449219,1.35500001907349,92.6025848388672,23.7359714508057,13.5200958251953,14,144,3375,1,0,4
"South Dakota",1993,0,0,1,54.3151817321777,0.226674005389214,23.5714302062988,0,1,0.16666667163372,1.70945501327515,0.0829999968409538,42.1338882446289,38.124641418457,7634.12109375,1.20000004768372,92.6025848388672,16.0748462677002,13.5115976333618,8,81,1000,1,0,4
"South Dakota",1994,0,0,0,50.6887741088867,0.316002994775772,49.2857093811035,0,1,0.16666667163372,7.37527513504028,0.0829999968409538,46.3532905578613,54.0675277709961,1035.41760253906,1.97399997711182,92.6025848388672,18.2480735778809,13.4531564712524,8,49,2197,1,0,4
"South Dakota",1995,0,0,0,50.8585433959961,0.0316091999411583,40.2484512329102,0,1,0.16666667163372,1.36934649944305,0.0829999968409538,60.7442817687988,43.5673332214355,10831.9404296875,1.20000004768372,91.5964584350586,14.6534738540649,13.5018815994263,8,9,4096,1,0,4
"South Dakota",1996,0,0,1,52.5868606567383,0.0194604005664587,29.2857093811035,0,1,0,19.5082855224609,0.0829999968409538,42.1338882446289,41.2097702026367,10931.2314453125,1.77199995517731,91.5964584350586,11.6208744049072,13.5200958251953,2,289,8,1,0,4
"South Dakota",1997,0,0,1,52.1234817504883,0.0397217012941837,40,0,1,0.16666667163372,16.4647903442383,0.0829999968409538,50.3776397705078,66.7430191040039,6003.26904296875,2.08400011062622,92.6025848388672,13.6308784484863,13.4640636444092,2,100,3375,1,0,4
"South Dakota",1998,0,1,0,48.3009834289551,0.171293005347252,48.5714302062988,0,1,0,7.68187999725342,0.0829999968409538,63.9526214599609,104.552528381348,7634.12109375,1.19700002670288,92.6025848388672,17.7397766113281,13.4562034606934,3,121,8,1,0,4
"South Dakota",1999,0,0,0,50.5315284729004,0.0194604005664587,40.2484512329102,0,1,0.16666667163372,3.69973993301392,0.0829999968409538,42.3579597473145,43.5673332214355,10831.9404296875,2.27600002288818,91.5964584350586,9.94583988189697,13.4541072845459,15,4,4096,1,0,4
"Tennessee",1982,0,0,0,37.7767715454102,0.0265251994132996,66.1616134643555,1,1,0.625,2.01705503463745,0.135000005364418,43.6145706176758,92.1550445556641,6987.7060546875,7.46199989318848,83.0000915527344,20.2834377288818,15.351526260376,1,25,1331,1,0,4
"Tennessee",1983,0,0,0,32.9709243774414,0.0249928999692202,60.6060600280762,0,1,0.625,10.8290252685547,0.135000005364418,33.3540382385254,85.6183624267578,7758.47802734375,5.33500003814697,83.5406646728516,14.7828359603882,15.470196723938,17,225,3375,1,0,4
"Tennessee",1984,0,0,1,31.4621505737305,0.0265251994132996,63.1313095092773,1,1,0.25,9.52877521514893,0.135000005364418,48.3842010498047,28.2789497375488,922.973083496094,6.7039999961853,83.0000915527344,16.573938369751,15.3954029083252,14,36,2197,1,0,4
"Tennessee",1985,0,0,0,22.3221588134766,0.316002994775772,63.1313095092773,1,1,0.125,24.673620223999,0.135000005364418,48.6102905273438,88.0822219848633,7889.79052734375,4.21099996566772,83.0000915527344,13.7542514801025,15.354474067688,9,64,4096,1,0,4
"Tennessee",1986,0,1,1,20.9646987915039,0.0291316993534565,64.2611694335938,1,1,0.125,15.9638652801514,0.135000005364418,48.7494087219238,56.089485168457,9465.6455078125,5.48899984359741,83.0000915527344,18.5273418426514,15.5201187133789,11,225,125,1,0,4
"Tennessee",1987,0,0,1,31.4621505737305,0.286541998386383,60.9375,0,1,0.625,12.1963167190552,0.135000005364418,43.0141792297363,88.8244934082031,4274.5888671875,6.94999980926514,83.5406646728516,16.573938369751,15.3954029083252,12,64,343,1,0,4
"Tennessee",1988,0,0,0,38.4618911743164,0.252559989690781,63.1313095092773,0,1,0.125,19.6626853942871,0.135000005364418,45.1396789550781,40.5051956176758,11035.740234375,7.15000009536743,83.5406646728516,12.8949003219604,15.3954029083252,3,169,8,1,0,4
"Tennessee",1989,0,1,0,38.4618911743164,0.0265251994132996,63.1313095092773,0,1,0.375,15.9638652801514,0.135000005364418,35.1861381530762,100.086563110352,7889.79052734375,7.47900009155273,83.0000915527344,14.7828359603882,15.4182434082031,11,1,1,1,0,4
"Tennessee",1990,0,1,0,29.195556640625,0.0249928999692202,57.0707092285156,0,1,0.125,12.7209053039551,0.135000005364418,48.7494087219238,65.3803405761719,1135.73449707031,7.46199989318848,83.5406646728516,18.5273418426514,15.3712749481201,8,49,1000,1,0,4
"Tennessee",1991,0,0,0,26.5365142822266,0.0291316993534565,58.080810546875,0,1,0.25,8.59272956848145,0.135000005364418,42.3143196105957,100.086563110352,7758.47802734375,4.4539999961853,83.0000915527344,15.7175807952881,15.3954029083252,1,25,343,1,0,4
"Tennessee",1992,0,0,0,25.3807220458984,0.222222000360489,66.1616134643555,1,1,0.125,12.1963167190552,0.135000005364418,52.4482307434082,30.3804721832275,9465.6455078125,7.71500015258789,83.0000915527344,11.4130506515503,15.4882869720459,4,49,2197,1,1,4
"Texas",1982,0,1,1,26.1128540039062,0.286541998386383,72.9892501831055,0,1,0.25,11.4779825210571,0.209999993443489,32.2147407531738,87.902099609375,1183.45532226562,5.05000019073486,75.2053375244141,14.1100873947144,16.5454139709473,13,196,2197,1,0,4
"Texas",1983,0,1,1,29.7024154663086,0.109999999403954,72.9892501831055,0,1,0.25,12.2196950912476,0.209999993443489,39.5758018493652,34.4013862609863,730.282653808594,6.58500003814697,78.7004776000977,21.07008934021,16.7367382049561,14,9,64,1,0,4
"Texas",1984,0,0,0,25.8480529785156,0.0265251994132996,57.0860214233398,1,0,0,6.85763502120972,0.209999993443489,41.8794898986816,30.5857048034668,935.4853515625,6.63899993896484,78.7004776000977,17.2601070404053,16.5885429382324,8,144,8,1,0,4
"Texas",1985,0,0,0,28.8536834716797,0.0255318991839886,71.6559066772461,1,1,0.25,20.0585861206055,0.209999993443489,37.0310096740723,134.933807373047,5370.68408203125,6.31099987030029,75.2053375244141,18.7647266387939,16.6289443969727,11,16,2744,1,0,4
"Texas",1986,0,0,1,29.7024154663086,0.0249928999692202,71.6559066772461,0,0,0.25,3.74585509300232,0.209999993443489,35.267520904541,27.0237426757812,1625.58764648438,7.61399984359741,78.7004776000977,16.1645431518555,16.6372890472412,5,121,216,1,0,4
"Texas",1987,0,0,0,30.4490737915039,0.0340908989310265,68.0967712402344,0,1,0.25,9.09394454956055,0.209999993443489,35.267520904541,151.52033996582,730.282653808594,8.40100002288818,78.7004776000977,14.1824893951416,16.5885429382324,3,36,1,1,0,4
"Texas",1988,0,1,0,28.8536834716797,0.0291316993534565,72.9892501831055,0,1,0.5,4.24546480178833,0.209999993443489,31.0184192657471,34.4013862609863,730.282653808594,5.77099990844727,75.2053375244141,16.1645431518555,16.7148208618164,8,121,729,1,0,4
"Texas",1989,0,0,1,29.9360809326172,0.0181347001343966,71.6559066772461,0,0,0,20.0585861206055,0.209999993443489,33.8376617431641,61.0703277587891,935.4853515625,8.0629997253418,75.2053375244141,14.1100873947144,16.5724563598633,7,169,2744,1,0,4
"Texas",1990,0,1,0,29.3086471557617,0.0405982993543148,68.0967712402344,0,0,0,2.57842493057251,0.209999993443489,35.3639717102051,40.3185768127441,22958.4140625,6.58500003814697,75.2053375244141,17.2601070404053,16.6924438476562,10,25,27,1,0,4
"Texas",1991,0,0,0,26.1128540039062,0.286541998386383,72.9892501831055,1,1,0.5,9.09394454956055,0.209999993443489,32.2147407531738,34.4013862609863,730.282653808594,6.31099987030029,75.2053375244141,13.377368927002,16.5885429382324,1,169,1,1,0,4
"Texas",1992,0,1,0,30.4490737915039,0.109999999403954,60.0322608947754,1,1,0.25,9.09394454956055,0.209999993443489,33.8376617431641,49.4563522338867,4171.44384765625,7.06500005722046,78.7004776000977,14.4531602859497,16.5885429382324,12,121,1,1,0,4
"Texas",1993,0,0,0,26.9625549316406,0.0249928999692202,72.9892501831055,1,1,0.5,3.74585509300232,0.209999993443489,39.5758018493652,151.52033996582,935.4853515625,8.40100002288818,75.2053375244141,14.1100873947144,16.6520576477051,5,64,729,1,0,4
"Texas",1994,0,1,0,26.1128540039062,0.0265251994132996,71.6559066772461,0,0,0,2.57842493057251,0.209999993443489,36.5313987731934,98.5995407104492,730.282653808594,5.77099990844727,75.2053375244141,20.161491394043,16.605001449585,1,36,8,1,0,4
"Texas",1995,0,0,1,26.1128540039062,0.222222000360489,71.6559066772461,1,0,0.5,11.4779825210571,0.209999993443489,37.0310096740723,40.2189254760742,22958.4140625,5.5,78.7004776000977,20.161491394043,16.6289443969727,4,121,343,1,0,4
"Texas",1996,0,1,1,30.4490737915039,0.286541998386383,59.6989288330078,1,1,0.25,4.24546480178833,0.209999993443489,42.2666206359863,134.933807373047,935.4853515625,7.06500005722046,75.2053375244141,11.9654159545898,16.605001449585,11,144,27,1,0,4
