"state","year","fiscal_1","party","elect1","elect2","income_1","nbrpercn","religion","intercept","event"
31,84,0,1,1,0,75.22,0,16.4,1,0
31,85,0.023,0,0,0,58.42,0,16.4,1,0
31,86,-0.223,0,1,0,58.42,0.2,16.4,1,0
32,64,-0.366,1,1,0,91.94,0,1.4,1,0
32,65,-0.352,0,0,1,90.58,0,1.4,1,0
32,66,-0.366,0,0,1,90.58,0,1.4,1,0
32,67,-0.366,0,0,1,90.58,0,1.4,1,0
32,68,-0.366,1,0,1,90.58,0,1.4,1,0
32,69,-0.356,1,0,1,87.56,0,1.4,1,0
32,70,-0.356,0,1,1,87.56,0,1.4,1,0
32,71,-0.352,1,1,0,95.17,0,1.4,1,0
32,72,-0.156,0,0,1,95.17,0,1.4,1,0
32,73,-0.356,0,0,1,87.56,0,1.4,1,0
32,74,-0.352,0,0,0,91.94,0,1.4,1,0
32,75,-0.366,1,1,1,95.17,0,1.4,1,1
33,64,-0.076,1,1,1,84.33,0,28.5,1,0
33,65,0.055,1,1,0,91.36,0,28.5,1,0
33,66,0.018,1,1,1,91.3,0,28.5,1,0
33,67,-0.037,0,1,1,94.11,0,28.5,1,0
33,68,-0.024,1,0,0,79.57,0,28.5,1,0
33,69,-0.024,1,0,1,89.13,0,28.5,1,0
33,70,-0.04,1,1,1,72.82,0,28.5,1,0
33,71,-0.089,1,0,1,91.3,0,28.5,1,0
33,72,-0.119,0,1,0,90.3,0,28.5,1,0
33,73,-0.1,1,0,1,81.41,0,28.5,1,0
33,74,0.032,1,1,0,90.45,0,28.5,1,0
33,75,-0.008,1,0,0,75.02,0,28.5,1,0
33,76,-0.255,1,1,1,61.93,0,28.5,1,0
33,77,-0.057,1,0,1,100.4,0,28.5,1,0
33,78,-0.088,1,1,0,91.36,0,28.5,1,0
33,79,-0.233,1,0,1,54.63,0,28.5,1,0
33,80,-0.021,1,1,0,86.57,0,28.5,1,0
33,81,-0.106,1,0,0,91.36,0,28.5,1,0
33,82,0.018,1,0,1,69.41,0,28.5,1,0
33,83,-0.023,1,0,1,94.11,0,28.5,1,0
33,84,-0.1,1,1,0,90.3,0,28.5,1,0
33,85,-0.063,1,0,0,79.57,0,28.5,1,0
33,86,-0.233,1,0,0,90.45,0,28.5,1,0
34,64,-0.019,0,1,0,72.69,0,6.9,1,0
34,65,-0.001,0,0,0,110.6,0,6.9,1,0
34,66,-0.041,0,1,0,66.82,0,6.9,1,0
34,67,-0.003,0,1,0,77.94,0,6.9,1,0
34,68,-0.003,1,0,1,71.43,0,6.9,1,0
34,69,-0.027,0,1,0,107.8,0,6.9,1,0
34,70,-0.019,0,0,0,105,0,6.9,1,0
34,71,-0.101,0,1,1,64.87,0,6.9,1,0
34,72,-0.034,0,0,1,81.06,0,6.9,1,0
34,73,0.009,0,0,1,105,0,6.9,1,0
34,74,-0.167,0,0,0,114.3,0,6.9,1,0
34,75,-0.101,0,0,1,64.03,0,6.9,1,0
34,76,-0.045,0,0,0,108.4,0,6.9,1,0
34,77,-0.066,0,0,0,66.82,0,6.9,1,0
34,78,0.066,0,0,0,114.3,0,6.9,1,0
34,79,0.09,0,0,0,71.43,0,6.9,1,0
34,80,0.043,0,0,0,58.51,0,6.9,1,0
34,81,-0.111,0,1,1,106.1,0,6.9,1,0
34,82,0.043,0,1,0,64.87,0,6.9,1,0
34,83,-0.01,0,0,0,103.9,0,6.9,1,0
34,84,0.066,0,1,1,98.2,0,6.9,1,0
34,85,-0.111,0,0,1,106.1,0,6.9,1,0
34,86,-0.057,0,1,0,71.43,0,6.9,1,0
35,64,-0.192,1,0,0,92.87,0,5.7,1,0
35,65,-0.224,0,0,0,72.9,0,5.7,1,0
35,66,-0.205,0,1,0,79.25,0,5.7,1,0
35,67,-0.27,0,0,1,83.15,0,5.7,1,0
35,68,-0.224,1,0,0,83.15,0,5.7,1,0
35,69,-0.192,0,0,1,89.95,0,5.7,1,0
35,70,-0.224,1,0,1,92.81,0,5.7,1,0
35,71,-0.196,1,0,0,96.81,0,5.7,1,0
35,72,-0.235,0,0,1,89.95,0,5.7,1,0
35,73,-0.16,1,0,0,85.16,0.4,5.7,1,0
35,74,-0.192,0,1,0,72.9,0.4,5.7,1,1
36,64,0.002,1,1,1,84.06,0.3333,33.2,1,0
36,65,-0.044,1,1,0,108.3,0,33.2,1,0
36,66,-0.11,1,1,0,109.5,0,33.2,1,0
36,67,-0.227,1,0,1,73.84,0,33.2,1,0
36,68,-0.028,0,1,0,89.96,0.1667,33.2,1,0
36,69,-0.053,1,0,1,88.16,0,33.2,1,0
36,70,-0.044,0,0,0,104.9,0,33.2,1,0
36,71,0.013,1,0,0,59.69,0,33.2,1,0
36,72,-0.093,1,1,0,107.6,0,33.2,1,0
36,73,-0.021,0,1,1,104.9,0,33.2,1,1
37,64,-0.252,0,0,1,94.75,0,10,1,0
37,65,-0.113,0,0,0,109.8,0,10,1,0
37,66,-0.077,0,0,0,92.12,0,10,1,0
37,67,-0.145,1,0,1,82.14,0,10,1,0
37,68,-0.187,0,0,1,109.8,0,10,1,0
37,69,-0.194,0,0,0,104.9,0,10,1,0
37,70,-0.218,0,0,0,109.8,0,10,1,0
37,71,-0.077,0,0,0,77.48,0.25,10,1,0
37,72,-0.125,0,0,0,71.6,0,10,1,0
37,73,-0.187,0,0,0,77.48,0,10,1,0
37,74,-0.252,0,1,1,85.83,0,10,1,0
37,75,-0.183,0,0,0,109.8,0,10,1,0
37,76,-0.183,0,0,0,77.48,0,10,1,0
37,77,-0.208,0,0,1,82.14,0.25,10,1,0
37,78,-0.194,1,0,1,101,0.25,10,1,0
37,79,-0.113,0,0,0,77.48,0,10,1,0
37,80,-0.201,1,1,1,103.3,0,10,1,0
37,81,-0.203,0,0,0,104.9,0,10,1,0
37,82,-0.187,0,0,1,105.1,0,10,1,0
37,83,-0.077,0,0,1,101,0,10,1,0
37,84,-0.218,0,0,0,92.12,0,10,1,0
37,85,-0.109,0,0,0,101,0,10,1,0
37,86,-0.222,0,1,0,112.1,0,10,1,0
38,64,-0.223,1,0,1,80.77,0.1667,2,1,0
38,65,-0.199,1,1,0,91.93,0,2,1,0
38,66,-0.198,0,1,0,71.29,0,2,1,0
38,67,-0.229,0,0,1,71.29,0,2,1,0
38,68,-0.229,1,0,0,89.65,0.1667,2,1,0
38,69,-0.229,0,0,0,74.12,0,2,1,0
38,70,-0.187,0,0,1,91.93,0,2,1,0
38,71,-0.207,0,0,1,91.93,0.1667,2,1,0
38,72,-0.146,1,1,1,77.02,0,2,1,0
38,73,-0.209,0,0,1,86.97,0.1667,2,1,1
39,64,-0.195,0,1,0,88.35,0,0.7,1,1
40,64,-0.056,1,0,1,93.65,0,32.2,1,0
40,65,-0.135,1,1,0,88.46,0,32.2,1,0
40,66,-0.161,1,0,0,69.91,0,32.2,1,0
40,67,-0.097,1,0,1,69.91,0,32.2,1,0
40,68,-0.097,1,0,1,83.92,0,32.2,1,0
40,69,-0.121,1,0,0,51.69,0,32.2,1,0
40,70,-0.017,1,0,1,63.09,0,32.2,1,0
40,71,-0.181,1,0,0,87.17,0,32.2,1,0
40,72,-0.091,0,1,0,85.76,0,32.2,1,0
40,73,-0.186,1,1,1,83.92,0,32.2,1,0
40,74,-0.069,1,0,1,84.36,0,32.2,1,0
40,75,-0.097,1,0,0,87.17,0,32.2,1,0
40,76,-0.097,0,0,0,55.81,0,32.2,1,0
40,77,-0.161,1,0,1,85.76,0,32.2,1,0
40,78,-0.091,1,0,1,84.46,0,32.2,1,0
40,79,-0.069,1,0,0,84.46,0,32.2,1,0
40,80,-0.097,0,0,1,84.38,0,32.2,1,0
40,81,-0.158,0,0,0,83.92,0,32.2,1,0
40,82,-0.195,1,0,0,84.46,0,32.2,1,0
40,83,0.02,0,1,1,69.91,0,32.2,1,0
40,84,-0.186,1,0,1,68.22,0,32.2,1,0
40,85,0.02,0,1,0,45.83,0,32.2,1,0
40,86,-0.161,1,1,0,84.38,0,32.2,1,0
41,64,-0.031,0,0,0,73.28,0,9.9,1,0
41,65,-0.071,0,1,0,95.2,0,9.9,1,0
41,66,-0.052,1,0,0,102.4,0,9.9,1,0
41,67,-0.042,1,1,0,96.18,0,9.9,1,0
41,68,-0.05,1,0,0,54.89,0,9.9,1,0
41,69,-0.05,1,0,0,69.43,0,9.9,1,0
41,70,0.029,0,1,0,57.07,0,9.9,1,0
41,71,-0.122,0,1,1,65.84,0,9.9,1,0
41,72,-0.109,0,1,0,96.18,0,9.9,1,0
41,73,-0.105,1,0,0,78.73,0,9.9,1,0
41,74,0.016,1,1,0,95.2,0,9.9,1,0
41,75,-0.016,1,1,1,73.28,0,9.9,1,0
41,76,-0.058,1,0,0,86.11,0,9.9,1,0
41,77,-0.058,1,1,0,54.89,0.1667,9.9,1,0
41,78,-0.071,0,0,0,89.31,0,9.9,1,0
41,79,-0.05,0,0,0,75.92,0,9.9,1,0
41,80,-0.052,1,1,0,86.11,0,9.9,1,0
41,81,-0.042,0,1,0,94.7,0,9.9,1,0
41,82,-0.006,1,0,0,96.18,0,9.9,1,0
41,83,-0.042,0,1,0,96.18,0,9.9,1,0
41,84,0.016,0,1,0,71.82,0,9.9,1,0
41,85,-0.01,0,0,0,89.31,0,9.9,1,1
42,64,-0.157,1,0,0,88.96,0,31.9,1,0
42,65,-0.105,0,0,0,71.51,0,31.9,1,0
42,66,-0.044,1,0,1,88.96,0,31.9,1,0
42,67,-0.224,0,0,0,77.3,0.125,31.9,1,0
42,68,-0.078,0,0,0,71.51,0.125,31.9,1,0
42,69,-0.093,0,0,0,79.53,0,31.9,1,0
42,70,-0.044,0,0,1,70.09,0,31.9,1,0
42,71,-0.071,1,1,0,64.8,0,31.9,1,0
42,72,-0.059,1,0,1,96.44,0,31.9,1,0
42,73,-0.07,1,1,1,61.73,0,31.9,1,0
42,74,-0.062,1,0,1,70.09,0,31.9,1,0
42,75,-0.024,1,0,1,79.09,0,31.9,1,0
42,76,0.038,0,0,0,71.51,0,31.9,1,0
42,77,-0.04,1,0,0,90.79,0,31.9,1,0
42,78,-0.07,1,1,0,70.09,0,31.9,1,0
42,79,-0.034,1,0,0,79.09,0,31.9,1,0
42,80,-0.044,1,1,1,77.3,0,31.9,1,0
42,81,-0.213,1,0,0,88.94,0,31.9,1,0
42,82,-0.071,1,0,0,90.79,0,31.9,1,0
42,83,-0.044,0,0,1,91.92,0,31.9,1,0
42,84,-0.224,1,0,0,79.09,0,31.9,1,0
42,85,-0.078,0,1,0,79.09,0,31.9,1,0
42,86,-0.078,1,0,1,89.28,0,31.9,1,0
43,64,0.048,1,1,1,110,0,24.4,1,0
43,65,0.069,1,1,0,78.18,0,24.4,1,0
43,66,0.038,1,1,0,91.99,0,24.4,1,0
43,67,0.024,1,0,0,90.92,0,24.4,1,0
43,68,0.023,1,0,0,113.6,0,24.4,1,0
43,69,0.038,1,1,0,80.97,0,24.4,1,0
43,70,-0.024,1,0,0,85.61,0,24.4,1,0
43,71,-0.103,1,0,0,91.99,0,24.4,1,0
43,72,0.024,1,0,0,72.1,0,24.4,1,0
43,73,-0.144,1,1,1,72.1,0,24.4,1,0
43,74,0.086,1,0,0,111.9,0,24.4,1,0
43,75,-0.012,1,1,0,91.99,0,24.4,1,0
43,76,-0.014,0,0,0,110,0,24.4,1,0
43,77,-0.012,1,1,0,86.25,0,24.4,1,0
43,78,-0.027,1,0,0,113.8,0,24.4,1,0
43,79,0.069,1,1,1,90.03,0,24.4,1,0
43,80,-0.159,0,1,0,120.7,0,24.4,1,0
43,81,0.024,0,1,0,80.97,0,24.4,1,0
43,82,0.098,1,1,1,113.6,0,24.4,1,0
43,83,-0.015,1,0,0,72.1,0,24.4,1,0
43,84,0.033,1,0,1,86.25,0,24.4,1,0
43,85,0.024,1,0,1,92.35,0,24.4,1,0
43,86,0.086,1,0,0,90.03,0,24.4,1,0
44,64,-0.118,0,0,0,87.77,0.3333,75.9,1,0
44,65,-0.162,0,0,0,88.9,0.1667,75.9,1,0
44,66,-0.093,1,0,1,88.51,0,75.9,1,0
44,67,-0.083,0,1,0,81.51,0,75.9,1,0
44,68,-0.102,0,1,0,87.77,0,75.9,1,0
44,69,-0.106,1,0,1,62.14,0,75.9,1,0
44,70,-0.095,0,0,0,93.9,0,75.9,1,0
44,71,-0.083,0,0,1,86.87,0,75.9,1,0
44,72,-0.285,0,0,0,90.07,0,75.9,1,0
44,73,-0.055,0,1,0,69.36,0,75.9,1,0
44,74,-0.285,1,1,1,79.8,0,75.9,1,0
44,75,-0.116,0,0,1,86.87,0,75.9,1,0
44,76,-0.118,0,0,1,88.51,0,75.9,1,0
44,77,-0.15,1,0,0,88.9,0,75.9,1,0
44,78,-0.093,1,1,1,87.77,0.3333,75.9,1,0
44,79,-0.114,0,1,0,93.9,0,75.9,1,0
44,80,-0.128,1,0,1,81.51,0,75.9,1,0
44,81,-0.234,1,1,0,72.92,0,75.9,1,0
44,82,-0.083,0,0,0,87.53,0.1667,75.9,1,0
44,83,-0.118,1,1,0,66.33,0,75.9,1,0
44,84,-0.118,0,0,1,86.41,0.3333,75.9,1,0
44,85,-0.106,0,1,1,69.36,0.3333,75.9,1,0
44,86,-0.234,0,0,1,86.41,0,75.9,1,0
45,64,-0.093,0,0,0,87.06,0.3333,1,1,0
45,65,-0.164,0,1,0,74.55,1,1,1,0
45,66,-0.164,0,1,0,82.11,0,1,1,0
45,67,-0.161,0,1,0,65.01,1,1,1,0
45,68,-0.103,0,1,0,65.01,0.6667,1,1,0
45,69,-0.164,0,1,0,74.55,1,1,1,0
45,70,-0.093,0,1,0,78.22,0.6667,1,1,0
45,71,-0.093,0,1,0,77.33,0,1,1,0
45,72,-0.098,0,0,0,79.54,1,1,1,0
45,73,-0.197,0,0,0,65.01,1,1,1,0
45,74,-0.197,0,0,0,87.07,1,1,1,0
45,75,-0.098,0,1,0,83.3,0,1,1,0
45,76,-0.098,0,1,0,62.17,1,1,1,0
45,77,-0.157,0,1,0,79.54,0.6667,1,1,0
45,78,-0.168,0,1,0,82.11,0.3333,1,1,0
45,79,-0.14,0,1,0,83.79,1,1,1,0
45,80,-0.098,0,1,0,79.54,0.3333,1,1,0
45,81,-0.098,0,1,0,60.47,1,1,1,0
45,82,-0.246,0,0,0,74.55,1,1,1,0
45,83,-0.18,1,1,0,82.38,0.3333,1,1,0
45,84,-0.093,1,1,0,78.22,0.3333,1,1,0
45,85,-0.18,0,1,0,77.33,1,1,1,0
45,86,-0.157,0,1,0,87.07,1,1,1,0
46,64,-0.071,0,0,0,108.4,0,16.8,1,0
46,65,-0.058,0,0,1,130.1,0.4,16.8,1,0
46,66,-0.067,1,0,0,74.44,0.2,16.8,1,0
46,67,-0.067,1,1,0,95.71,0,16.8,1,0
46,68,-0.21,0,0,0,70.94,0.2,16.8,1,0
46,69,-0.107,1,0,1,122.7,0,16.8,1,0
46,70,-0.019,0,0,1,85.04,0.2,16.8,1,0
46,71,-0.019,0,0,1,97.3,0.2,16.8,1,0
46,72,-0.089,0,1,0,106.4,0,16.8,1,0
46,73,-0.009,0,0,0,85.04,0.2,16.8,1,0
46,74,-0.034,0,0,0,95.71,0.2,16.8,1,0
46,75,-0.141,0,0,1,70.94,0,16.8,1,0
46,76,-0.079,0,0,0,95.71,0,16.8,1,0
46,77,-0.126,1,1,0,99.92,0,16.8,1,1
47,64,-0.155,0,1,1,112,0,7,1,0
47,65,-0.281,0,1,0,81.45,0,7,1,0
47,66,-0.281,0,0,0,75.71,0,7,1,0
47,67,-0.237,0,0,0,74.26,0,7,1,0
47,68,-0.158,1,1,1,87.69,0,7,1,0
47,69,-0.142,0,0,1,118.1,0,7,1,0
47,70,-0.085,1,0,1,91.78,0,7,1,0
47,71,-0.199,0,0,1,105,0,7,1,0
47,72,-0.226,1,0,1,118.7,0,7,1,0
47,73,-0.237,0,1,1,81.45,0,7,1,0
47,74,-0.187,0,0,0,104.6,0,7,1,0
47,75,-0.143,0,0,0,108.4,0,7,1,0
47,76,-0.259,0,0,1,74.26,0,7,1,0
47,77,-0.14,0,1,0,74.26,0,7,1,0
47,78,-0.281,0,0,1,118.8,0,7,1,0
47,79,-0.14,0,0,0,104.6,0,7,1,0
47,80,-0.158,1,0,1,119.7,0,7,1,0
47,81,-0.14,0,0,0,103.9,0,7,1,0
47,82,-0.199,0,0,1,112,0,7,1,0
47,83,-0.237,0,0,0,104.6,0,7,1,0
47,84,-0.106,1,0,1,95.47,0,7,1,0
47,85,-0.295,0,1,0,74.26,0,7,1,1
48,64,-0.179,1,0,1,88.12,0.6,6.8,1,0
48,65,-0.108,1,0,0,59.22,0,6.8,1,0
48,66,-0.166,0,1,1,80.05,0.4,6.8,1,0
48,67,-0.154,1,0,1,80.55,0.6,6.8,1,0
48,68,-0.153,0,0,1,88.19,0.6,6.8,1,0
48,69,-0.108,0,0,0,61.73,0,6.8,1,0
48,70,-0.182,1,0,0,80.55,0.6,6.8,1,0
48,71,-0.169,1,0,0,70.64,0,6.8,1,0
48,72,-0.119,1,0,0,88.19,0.6,6.8,1,0
48,73,-0.161,1,0,0,72.98,0.6,6.8,1,0
48,74,-0.154,1,0,1,64.28,0.4,6.8,1,0
48,75,-0.182,0,0,1,53.55,0.6,6.8,1,0
48,76,-0.161,1,0,0,66.1,0.6,6.8,1,0
48,77,-0.166,1,0,1,53.55,0,6.8,1,0
48,78,-0.158,0,1,1,61.73,0.4,6.8,1,0
48,79,-0.161,1,1,0,76.35,0.6,6.8,1,0
48,80,-0.108,1,1,1,59.22,0,6.8,1,0
48,81,-0.2,0,1,1,59.22,0.6,6.8,1,0
48,82,-0.178,1,0,0,88.12,0,6.8,1,0
48,83,-0.154,1,0,1,72.98,0.6,6.8,1,0
48,84,-0.156,1,1,1,90.26,0.6,6.8,1,0
48,85,-0.138,1,0,1,72.98,0.6,6.8,1,0
48,86,-0.154,0,0,1,59.22,0.2,6.8,1,0
49,64,-0.104,1,0,1,103.3,0,11.8,1,0
49,65,-0.093,0,0,0,83.78,0,11.8,1,0
49,66,-0.059,1,1,0,108.1,0,11.8,1,0
49,67,0.003,1,0,0,85.61,0.5,11.8,1,0
49,68,-0.087,1,0,0,86.84,0,11.8,1,0
49,69,-0.061,0,0,0,106.2,1,11.8,1,0
49,70,0.003,0,1,1,117.7,1,11.8,1,0
49,71,-0.028,1,0,0,117.7,1,11.8,1,0
49,72,-0.042,0,1,0,87.04,1,11.8,1,0
49,73,-0.093,1,0,0,85.61,1,11.8,1,0
49,74,-0.098,1,0,0,108.1,1,11.8,1,0
49,75,0.013,0,0,0,85.61,0,11.8,1,0
49,76,0.003,0,0,0,80.91,0,11.8,1,0
49,77,-0.051,1,0,1,86.84,0,11.8,1,0
49,78,-0.061,0,1,1,71.37,1,11.8,1,0
49,79,-0.047,1,1,0,68.78,0,11.8,1,0
49,80,-0.059,0,0,1,68.78,1,11.8,1,0
49,81,-0.39,1,0,1,83.19,1,11.8,1,0
49,82,-0.093,0,1,0,76.31,1,11.8,1,0
49,83,-0.063,0,1,0,76.31,1,11.8,1,0
49,84,-0.338,1,0,1,100.5,1,11.8,1,0
49,85,-0.338,1,1,0,83.78,1,11.8,1,0
49,86,0.054,0,0,0,109.8,0,11.8,1,0
50,64,0.089,0,0,0,71.52,0,15.3,1,0
50,65,-0.086,0,0,0,85.31,0,15.3,1,0
50,66,0.043,0,1,0,71.52,0,15.3,1,0
50,67,0.018,1,1,0,78.98,0,15.3,1,0
50,68,0.109,1,1,0,125.2,0.1667,15.3,1,0
50,69,-0.061,0,0,1,71.52,0,15.3,1,0
50,70,-0.015,0,0,0,71.52,0.1667,15.3,1,0
50,71,0.109,1,0,0,79.5,0,15.3,1,0
50,72,-0.015,0,1,0,97.68,0,15.3,1,0
50,73,-0.135,0,1,1,125.2,0.1667,15.3,1,1
